Category ID	Category Name	Number	Name	Year Released	Weight (in Grams)	Dimensions


317	Idea Book	IsB3	Ideas Book No.3 (3053)	1965	78	17.5 x 17.5 x 0.5
317	Idea Book	200	Idea Book 200	1985	155	? x ? x ?
317	Idea Book	221	Idea Book 1 (97710)	1973	205	21 x 29.7 x 0.3
317	Idea Book	222	Idea Book 222 (98105)	1975	246	21 x 30 x 0.3
317	Idea Book	226	Idea Book 226	1981	262	21.2 x 29.8 x 0.4
317	Idea Book	IsB1	Idea Book 1	1960	87	24 x 16 x 0.3
317	Idea Book	239	Idea Book 239	1966	782	29.8 x 21.6 x 1.7
317	Idea Book	240	Idea Book 240 (3170)	1967	85	13.8 x 13.8 x 0.5
317	Idea Book	250	Idea Book 250	1987	146	21 x 29.7 x 0.3
317	Idea Book	260	Idea Book 260	1990	159	? x ? x ?
317	Idea Book	697	Idea Book 697	1997	126	30 x 21 x 0.5
317	Idea Book	6000	Idea Book 6000, Legoland	1980	272.82	21.1 x 29.7 x 0.4
576	Curriculum Activity Book / Educational & Dacta	0064	Idea Box	1993	?	? x ? x ?
317	Idea Book / Train	7777	Idea Book 7777, Trains	1981	264	? x ? x ?
317	Idea Book / Technic	8888	Idea Book 8888, Technic	1980	315	21.2 x 29.3 x 0.4
317	Idea Book / Technic	8889	Idea Book 8889, Technic	1984	312	? x ? x ?
317	Idea Book / Technic	8890	Idea Book 8890, Technic	1988	152	21 x 29.5 x 0.4
317	Idea Book / Technic	8891	Idea Book 8891, Technic	1991	282	29.6 x 21 x 0.5
317	Idea Book / Creator	4007	Brick Tricks: Fantastic Fliers	2000	374	21 x 19 x 1.7
317	Idea Book	225	Building Ideas Book No. 2	1977	179	21 x 29.5 x 0.2
331	Comic Book / Space	5909	Space Comic - The Unknown Galaxy (Jim Spaceborn)	1986	?	? x ? x ?
505	Story Book / Fabuland	5900	Fabuland - Set of FABULAND Books	1986	?	? x ? x ?
505	Story Book / Fabuland	5901uk	Fabuland - Max & Edward All At Sea	1986	295	26.7 x 20.7 x 0.9
505	Story Book / Fabuland	5902uk	Fabuland - The Missing Fireworks	1986	292	26.7 x 20.7 x 0.9
317	Idea Book	5907en	Let's Build and Play - with your Bricks (Hardcover)	1986	339	? x ? x ?
317	Idea Book	5908	Abracadabra - with your Bricks (Hardcover)	1986	324	26.6 x 20.6 x 0.8
332	Informational Book	204	The World of LEGO Toys	1987	768	21.5 x 28 x 1.4
332	Informational Book	205	The World of LEGO Toys (Hardcover)	1987	1125	? x ? x ?
576	Curriculum Activity Book / Educational & Dacta / Technic	9620	Gears (9610) Teacher Guide	1993	42	? x ? x ?
576	Curriculum Activity Book / Educational & Dacta / Technic	9622	Levers (9612) Teacher Guide	1993	41	? x ? x ?
576	Curriculum Activity Book / Educational & Dacta / DUPLO	9661	Early Simple Machines Teacher's Guide	1995	?	? x ? x ?
576	Curriculum Activity Book / Educational & Dacta / DUPLO	9662	Fun Time Gear (Gears) Teacher Guide	1995	?	? x ? x ?
576	Curriculum Activity Book / Educational & Dacta / Technic	9663	Mechanical Toy Shop Teacher Guide	1995	?	? x ? x ?
332	Informational Book	b99other01	The Ultimate LEGO Book (Hardcover)	1999	962	24 x 31 x 1.6
317	Idea Book	B502	Build Amazing Animals	1999	160	21.5 x 28 x 0.3
505	Story Book / Castle / Knights Kingdom I	B5460	DK Readers Level 2 - Castle Under Attack	2000	130	23 x 15 x 0.4
505	Story Book / Town / Town Jr.	B5461	DK Readers Level 1 - Secret At Dolphin Bay (Beginning to Read)	2000	130	23 x 15 x 0.4
505	Story Book / Town / Space Port	B5462	DK Readers Level 2 - Rocket Rescue (Beginning to Read Alone)	2000	130	23 x 15 x 0.4
505	Story Book / Town / Town Jr.	B5457	DK Readers Level 1 - Trouble at the Bridge	2000	130	23 x 15 x 0.4
505	Story Book / Rock Raiders	B5458	DK Readers Level 4 - Race for Survival	2000	130	23 x 15 x 0.4
505	Story Book / Town / Arctic	B5459	DK Readers Level 3 - Mission to the Arctic	2000	130	23 x 15 x 0.4
317	Idea Book	B501	Fabulous Figures Book	1999	154	28 x 21.8 x 0.3
317	Idea Book	b98other01	Crazy Action Contraptions {First Edition}	1998	380	25.3 x 14.9 x 2.8
576	Curriculum Activity Book / Educational & Dacta / DUPLO, Toolo	9199	Toolo Activity Pack	2000	?	? x ? x ?
317	Idea Book / Castle	b93usbc	Wizard's World, US Builders Club, 1993	1993	58	27.2 x 20.4 x 0.1
317	Idea Book / Train	241	Idea Book 241 (Form. Nr. 3376)	1969	205	25.2 x 16.5 x 0.5
576	Curriculum Activity Book / Educational & Dacta / Technic	999	Simple Machines Curriculum	?	?	? x ? x ?
331	Comic Book / BIONICLE	biocom02	Bionicle # 2 July 2001 Trapped by the Rahi!	2001	49	26.1 x 17 x 0.1
331	Comic Book / BIONICLE	biocom01	Bionicle # 1 June 2001 Six Heroes One Destiny	2001	41	26.1 x 17 x 0.1
331	Comic Book / BIONICLE	biocom03	Bionicle # 3 October 2001 Triumph of the Toa	2001	42	26.1 x 17 x 0.1
331	Comic Book / BIONICLE	biocom04	Bionicle # 4 January 2002 The Bohrok Awake!	2002	43	26 x 16.8 x 0.1
331	Comic Book / BIONICLE	biocom05	Bionicle # 5 April 2002 Beware the Bohrok!	2002	42	26 x 16.8 x 0.1
331	Comic Book / BIONICLE	biocom06	Bionicle # 6 May 2002 Into the Nest	2002	40	26 x 16.8 x 0.1
331	Comic Book / BIONICLE	biocom07	Bionicle # 7 July 2002 What Lurks Below	2002	40	26 x 16.8 x 0.1
576	Curriculum Activity Book / Educational & Dacta	16197	Denken mit Lego (Thinking with Lego, Booklet)	1971	155	20.5 x 13.5 x 0.8
576	Curriculum Activity Book / Educational & Dacta	16221	Denken mit LEGO / Regeln (Thinking with LEGO / Rules)	?	?	? x ? x ?
462	Magazine	mn2002jan	Mania Magazine 2002 January-February	2002	87	21.5 x 26.6 x 0.1
462	Magazine	mn2002mar	Mania Magazine 2002 March-April	2002	?	? x ? x ?
331	Comic Book / BIONICLE	biocom08f	Bionicle # 8 September 2002 The End Of The Toa? (Foil Cover)	2002	55	17 x 26.2 x 0.1
331	Comic Book / BIONICLE	biocom08	Bionicle # 8 September 2002 The End Of The Toa? (Non-foil cover)	2002	40	26 x 16.8 x 0.1
331	Comic Book / Galidor	galcom01	Galidor #1 October 2002 Danger in the Outer Dimension	2002	?	? x ? x ?
331	Comic Book / Galidor	galmin01	Galidor Mini Comic from McDonald's Promotion	2002	?	? x ? x ?
462	Magazine	mag2002jul	Lego Magazine 2002 July - August	2002	102	? x ? x ?
462	Magazine	mag2002sept	LEGO Magazine 2002 September - October	2002	100	21.4 x 26.8 x 0.1
594	Puzzle Book / Castle	PuzCastle	Castle Mystery - An Interactive Puzzle Book	1998	170	28 x 21.5 x 0.3
331	Comic Book / BIONICLE	4184374	Bionicle Mini Comic Book (4184374 AM)	2002	4	8.2 x 12 x 0.1
331	Comic Book / BIONICLE	biocom09	Bionicle # 9 November 2002 Divided We Fall	2002	40	16.9 x 26 x 0.05
576	Curriculum Activity Book / Educational & Dacta / Technic	1036	Teacher's Guide to TECHNIC II (Set 1032)	1985	115	21 x 15 x 0.3
576	Curriculum Activity Book / Educational & Dacta	1057	Teacher's Guide for Set 1056 - 48 pp.	1985	110	14.9 x 21 x 0.3
576	Curriculum Activity Book / Educational & Dacta	9560	LEGO Reading System Teacher's Guide (LEGO Composing Set Teacher Guide - ISBN 8777370112 - 116217 - USA)	1991	156	20.9 x 29.6 x 0.4
462	Magazine	bk1991sum	Brick Kicks 1991 Summer	1991	?	? x ? x ?
462	Magazine	bk1991fal	Brick Kicks 1991 Fall	1991	25.2	? x ? x ?
462	Magazine	bk1991win	Brick Kicks 1991 Winter	1991	?	? x ? x ?
462	Magazine	bk1992spr	Brick Kicks 1992 Spring	1992	?	? x ? x ?
462	Magazine	bk1992sum	Brick Kicks 1992 Summer	1992	?	? x ? x ?
462	Magazine	bk1992win	Brick Kicks 1992 Winter	1992	?	? x ? x ?
462	Magazine	bk1993spr	Brick Kicks 1993 Spring	1993	?	? x ? x ?
462	Magazine	bk1993sum	Brick Kicks 1993 Summer	1993	?	? x ? x ?
462	Magazine	bk1993fal	Brick Kicks 1993 Fall	1993	?	? x ? x ?
462	Magazine	bk1994sum	Brick Kicks 1994 Summer	1994	?	? x ? x ?
462	Magazine	mn1995mar	Mania Magazine 1995 March-April	1995	?	? x ? x ?
505	Story Book / Fabuland	fablb02de	Large Book - Morty Sucht Arbeit	1983	178	21.7 x 15.3 x 0.9
505	Story Book / Fabuland	fablb03de	Large Book - Edwards Wolkenkratzer	1983	180	15.2 x 21.8 x 0.9
505	Story Book / Fabuland	fablb05de	Large Book - Harrys Abenteuerliche Nacht	1983	182	21.7 x 15.3 x 0.9
505	Story Book / Fabuland	fablb04de	Large Book - Cathys Geburtstagsparty	1983	176	21.8 x 15.3 x 0.9
505	Story Book / Fabuland	fabsm01de	Small Book - Paul Papagei (German)	1983	?	? x ? x ?
505	Story Book / Fabuland	fabsm02de	Small Book - Cathy Katze (German)	1983	?	? x ? x ?
505	Story Book / Fabuland	fabsm03de	Small Book - Zensie Ziege (German)	1983	?	? x ? x ?
505	Story Book / Fabuland	fabsm04de	Small Book - Edward Elefant (German)	1983	?	? x ? x ?
505	Story Book / Fabuland	fabsm05de	Small Book - Donny Dogge (German)	1983	?	? x ? x ?
505	Story Book / Fabuland	fabsm06de	Small Book - Freddy Fuchs (German)	1984	21	11 x 11 x 0.3
505	Story Book / Fabuland	fabsm07de	Small Book - Leo Löwe (German)	1983	20	11 x 11 x 0.3
505	Story Book / Fabuland	fabsm08de	Small Book - Doktor Louise Lamm (German)	1983	?	? x ? x ?
505	Story Book / Fabuland	fabsm09de	Small Book - Percy Bar (German)	1983	?	? x ? x ?
505	Story Book / Fabuland	fabsm10de	Small Book - Nessie Nilpferd (German)	1983	?	? x ? x ?
505	Story Book / Fabuland	fabsm11de	Small Book - Doc David	1983	21	11 x 11 x 0.3
505	Story Book / Fabuland	fabsm12de	Small Book - Morty Maus (German)	1983	20	11 x 11 x 0.3
505	Story Book / Fabuland	fabsm13de	Small Book - Boris Bulldogge (German)	1983	?	? x ? x ?
505	Story Book / Fabuland	fabsm14de	Small Book - Bonnie Kaninchen (German)	1983	?	? x ? x ?
505	Story Book / Fabuland	fabsm15de	Small Book - Moe Maus (German)	1983	?	? x ? x ?
505	Story Book / Fabuland	fabsm16de	Small Book - Harry Pferd (German)	1983	?	? x ? x ?
331	Comic Book / Castle	b87cas01	Castle Kids 1: The Robber Baron	1987	?	? x ? x ?
505	Story Book / Fabuland	9780721410630	Edward and Friends - Lionel's Party / Edward and the camera (Hardcover)	1987	88	18 x 0.7 x 12
505	Story Book / Fabuland	9780721410647	Edward and Friends - Edward gets the hiccups / Wilfred's treasure (Hardcover)	1987	96	12 x 0.6 x 18
505	Story Book / Fabuland	9780721410838	Edward and Friends - Edward joins the band / Clive's kite (Hardcover)	1988	96	12 x 18 x 0.7
505	Story Book / Fabuland	9780721410845	Edward and Friends - Lionel's Car / Edward to the rescue (Hardcover)	1988	95	12 x 18 x 0.6
505	Story Book / Fabuland	9780721412009	Edward and Friends - Edward tries to help / Boris gets a scooter (Hardcover)	1989	95	12 x 0.7 x 18
505	Story Book / Fabuland	9780721412016	Edward and Friends - Edward and the big balloon / A robot for Max (Hardcover)	1989	99	12 x 18 x 0.7
505	Story Book / Fabuland	9780721411910	Edward and Friends - Christmas in Fabuland (Hardcover)	1989	77	12 x 0.5 x 18
505	Story Book / Pirates / Pirates I	9780721413099	Pirates - Will and the Gold Chase (Hardcover)	1990	85	? x ? x ?
505	Story Book / Pirates / Pirates I	9780721413105	Pirates - Captain Roger's Birthday (Hardcover)	1990	82	12 x 0.7 x 18
505	Story Book / Pirates / Pirates I	9780721413457	Pirates - Adventure on Shark Island (Hardcover)	1990	80	12 x 18 x 0.6
505	Story Book / Pirates / Pirates I	9780721413464	Pirates - The Royal Visit (Hardcover)	1990	83	? x ? x ?
505	Story Book / DUPLO	bb0982	DUPLO - Milly and Jack's Magical Adventure	?	?	? x ? x ?
505	Story Book / DUPLO / Little Forest Friends	927.617-UK	DUPLO Little Forest Friends - The Strawberry Festival	1999	58.6	? x ? x ?
505	Story Book / DUPLO / Little Forest Friends	4125099	DUPLO Little Forest Friends - A Strawberry Surprise	1999	23	12 x 12 x 0.2
505	Story Book / DUPLO / Little Forest Friends	4128015	DUPLO Little Forest Friends - The Berry Chase	1999	23.2	12 x 12 x 0.2
505	Story Book / DUPLO / Little Forest Friends	4128030	DUPLO Little Forest Friends - A Tune for Toot	1999	22.9	12 x 12 x 0.2
331	Comic Book / BIONICLE	biocom10	Bionicle #10 January 2003 The Coming Of The Kal!	2003	26	17 x 26 x 0.1
462	Magazine	mag2002may	LEGO Magazine 2002 May - June	2002	105	21.1 x 26.6 x 0.15
331	Comic Book / BIONICLE	biocom11	Bionicle #11 March 2003 Who Will Stop the Bohrok-Kal?	2003	40	16.9 x 26 x 0.2
594	Puzzle Book / Adventurers / Desert	PuzMummy	The Curse of the Mummy - An Interactive Puzzle Book	1998	175	28 x 21.5 x 0.3
594	Puzzle Book / Adventurers / Jungle	PuzTemple	The Lost Temple - An Interactive Puzzle Book	1998	?	21.5 x 28 x 0.3
594	Puzzle Book / Rock Raiders	PuzRock	Rock Raiders - An Interactive Puzzle Book	1998	158	? x ? x ?
594	Puzzle Book / Space / Insectoids	PuzInsectoid	Insectoids Invasion - An Interactive Puzzle Book	1998	175	28 x 21.5 x 0.3
317	Idea Book / Train	242	Der Lego-Motor	1970	706	30 x 22 x 2
505	Story Book / Belville	4154180	Belville - Fido Picture Booklet	2001	3	6 x 7 x 0
505	Story Book / Belville	4105438F	Belville - Julia, Benjamin, le docteur et l'infirmiere	1996	21.74	13.6 x 13.4 x 0.1
331	Comic Book / BIONICLE	biocom12	Bionicle #12 May 2003 All Our Powers Against Us	2003	25	17 x 26 x 0.1
462	Magazine	bk1993win	Brick Kicks 1993 Winter	1993	?	? x ? x ?
462	Magazine	bk1994spr	Brick Kicks 1994 Spring	1994	?	? x ? x ?
462	Magazine	bk1994fal	Brick Kicks 1994 Fall	1994	?	? x ? x ?
462	Magazine	mag2003may	Lego Magazine 2003  5.03	2003	60	? x ? x ?
317	Idea Book / Creator	4006book	Brick Tricks: Cool Cars	2000	370	25 x 19 x 1.7
332	Informational Book / BIONICLE	B156	The Official Guide to BIONICLE	2003	159	15.1 x 22.8 x 0.5
505	Story Book / BIONICLE	9780439501163	BIONICLE Chronicles #1: Tale of the Toa	2003	96	13.4 x 19.2 x 0.8
505	Story Book / BIONICLE	9780439501170	BIONICLE Chronicles #2: Beware the Bohrok	2003	95	13.4 x 19.2 x 0.8
505	Story Book / BIONICLE	9780439501194	BIONICLE Chronicles #3: Makuta's Revenge	2003	94	13.4 x 19.2 x 0.8
331	Comic Book / BIONICLE	biocom01sp1	Bionicle # 1 Six Heroes One Destiny Special San Diego Comic-Con 2003 Edition	2003	44	17 x 27 x 0.2
462	Magazine	mag2003july	Lego Magazine 2003  7.03	2003	60	? x ? x ?
254	Learning Book / Discovery	7467bk01	Fact Book, International Space Station	2003	19.5	15.1 x 14.8 x 0.1
331	Comic Book / BIONICLE	biocom13	Bionicle #13 July 2003 Unleash The Rahkshi	2003	40	17 x 26 x 0.2
254	Learning Book / Discovery	7469bk01	Fact Book, Mission to Mars (4216525)	2003	16	13.7 x 13.3 x 0.07
254	Learning Book / Discovery	7468bk01	Fact Book, Saturn V Moon Mission (4216523)	2003	15.75	13.7 x 13.3 x 0.1
332	Informational Book	b03ws	World Show 3 Program	1982	67	? x ? x ?
332	Informational Book	b04ws	World Show 4 Program	1983	75	? x ? x ?
332	Informational Book	b05ws	World Show 5 Program	1984	89	? x ? x ?
332	Informational Book	b06ws	World Show 6 Program	1985	90	? x ? x ?
254	Learning Book / Discovery	7470bk01	Fact Book, Space Shuttle Discovery	2003	16	15 x 15 x 0.07
254	Learning Book / Discovery	7471bk01	Fact Book, Mars Exploration Rover	2003	20	? x ? x ?
332	Informational Book	B505	Book Museum Volume 1 (Japanese language)	2003	658	16.8 x 21.3 x 2.5
1102	Sticker Book / Town / Space Port	b00stk01	Space Port The Ultimate Sticker Book	2000	?	? x ? x ?
1102	Sticker Book / Town / Town Jr.	b00stk02	City - The Ultimate Sticker Book	2000	?	? x ? x ?
331	Comic Book / BIONICLE	4210609	Bionicle Mini Comic Book (4210609-NA)	2003	5.41	? x ? x ?
331	Comic Book / BIONICLE	biocom13sp	Bionicle #13 July 2003 Unleash The Rahkshi 'Exclusive Collector's Edition'  Walmart Promo	2003	?	? x ? x ?
505	Story Book / BIONICLE	B180	BIONICLE - Mask of Light Movie Novelization	2003	105	13.5 x 19.2 x 1
1102	Sticker Book / BIONICLE	9780439501200	Bionicle Collector's Sticker Book	2003	?	? x ? x ?
505	Story Book / BIONICLE	KB156	BIONICLE Chronicles 1 thru 3 and Official Guide Kit	2003	?	? x ? x ?
331	Comic Book / BIONICLE	biocom14	Bionicle #14 September 2003 A Hero Will Be Revealed	2003	40	17 x 26 x 0.1
462	Magazine	mag2003sept	Lego Magazine 2003  9.03	2003	60	? x ? x ?
331	Comic Book / BIONICLE	biocom01sp2	Bionicle # 1 July 2003 Six Heroes One Destiny - Mini Version	2003	?	? x ? x ?
505	Story Book / BIONICLE	393943	BIONICLE - The Saga Of Takanuva Hardcover Book	2003	?	? x ? x ?
331	Comic Book / BIONICLE	biocom15	Bionicle #15 November 2003 What Is Vakama's Secret?	2003	40	17 x 26 x 0.1
462	Magazine	mag2003nov	Lego Magazine 2003 11.03	2003	50	? x ? x ?
505	Story Book	9780590438759	Adventure in Legoland, by Carol Matas (Scholastic Books)	1992	?	? x ? x ?
331	Comic Book / BIONICLE	1401203124	Bionicle Volume 1 (Contains Comics Issues 1-15)	2004	243	14.5 x 21 x 0.7
332	Informational Book	b91ff	Facts & Figures, 1991	1991	27	? x ? x ?
332	Informational Book / BIONICLE	bioun	BIONICLE - Unmasked	2003	?	? x ? x ?
331	Comic Book / BIONICLE	biorah	Bionicle Comic - Challenge of the Rahi	2001	11	10.9 x 17.8 x 0.05
331	Comic Book / BIONICLE	biocommc03	Bionicle Mini Comic Book 3 from McDonald's	2002	?	? x ? x ?
331	Comic Book / BIONICLE	biocommc02	Bionicle Mini Comic Book 2 from McDonald's	2002	?	? x ? x ?
331	Comic Book / BIONICLE	biocommc01	Bionicle Mini Comic Book 1 from McDonald's	2002	?	8.4 x 6 x 0.1
462	Magazine	mag2003mar	Lego Magazine 2003 March - April	2003	61	? x ? x ?
462	Magazine	mag2003jan	Lego Magazine 2003 January - February	2003	63	? x ? x ?
462	Magazine	mag2002nov	LEGO Magazine 2002 November - December	2002	90	21.3 x 26.5 x 0.1
462	Magazine	mn1997jul	Mania Magazine 1997 Jul-Aug	1997	62	? x ? x ?
462	Magazine	mn1998jul	Mania Magazine 1998 Jul-Aug	1998	39	? x ? x ?
462	Magazine	mn1997jan	Mania Magazine 1997 Jan-Feb	1997	?	? x ? x ?
462	Magazine	mn1998jan	Mania Magazine 1998 Jan-Feb	1998	39	? x ? x ?
462	Magazine	mn1997mar	Mania Magazine 1997 Mar-Apr	1997	?	? x ? x ?
462	Magazine	mn1998mar	Mania Magazine 1998 Mar-Apr	1998	54	? x ? x ?
462	Magazine	mn1996nov	Mania Magazine 1996 Nov-Dec	1996	25.67	? x ? x ?
462	Magazine	mn1996sept	Mania Magazine 1996 Sept-Oct	1996	25.67	? x ? x ?
505	Story Book / DUPLO / Little Forest Friends	4133069	DUPLO Little Forest Friends - A Friend Called Flutter	1999	52.7	17 x 16 x 0
331	Comic Book / BIONICLE	biocom16	Bionicle #16 January 2004 Toa Metru!	2004	40	17 x 26 x 0.1
594	Puzzle Book	Puzlcfun	Lego Club UK Fun Book	1995	?	? x ? x ?
462	Magazine	mag2004jan	Lego Magazine 2004  1.04	2004	51	20.4 x 26.7 x 0.2
331	Comic Book / BIONICLE	biocom17	Bionicle #17 March 2004 In The Grip Of The Morbuzakh	2004	40	17 x 26 x 0.1
462	Magazine	mag2003septEuro	Lego Magazine 2003  9.03, Europe	2003	64	0 x 21 x 27
505	Story Book / Belville	4154181	Belville - Vanilla Picture Booklet	2001	3	5.5 x 7.4 x 0.05
462	Magazine	mag2004mar	Lego Magazine 2004  3.04	2004	52	20.4 x 26.7 x 0.2
332	Informational Book	b86usms	The Building of America - 1986 US LEGO Model Show	1986	?	? x ? x ?
331	Comic Book / BIONICLE	biocom18	Bionicle #18 May 2004 Showdown	2004	37	17 x 26 x 0.1
462	Magazine	WC1997GER1	World Club Magazin (German) 1997 No. 1 March/April	1997	?	? x ? x ?
462	Magazine	WC1997GER2	World Club Magazin (German) 1997 No. 2 May/June	1997	?	? x ? x ?
462	Magazine	WC1997GER3	World Club Magazin (German) 1997 No. 3 July/August	1997	?	? x ? x ?
462	Magazine	WC1997GER4	World Club Magazin (German) 1997 No. 4 September/October	1997	?	? x ? x ?
462	Magazine	WC1997GER5	World Club Magazin (German) 1997 No. 5 November/December	1997	?	? x ? x ?
462	Magazine	WC1998GER1	World Club Magazin (German) 1998 No. 1 January/February	1998	?	? x ? x ?
462	Magazine	WC1999GER1	World Club Magazin (German) 1999 January/February	1999	?	? x ? x ?
462	Magazine	WC2000GER1	World Club Magazin (German) 2000 January/February	2000	92	? x ? x ?
462	Magazine	WC2000GER2	World Club Magazin (German) 2000 March/April	2000	93	? x ? x ?
462	Magazine	WC1999GER2	World Club Magazin (German) 1999 March/April	1999	103	21 x 29.7 x 0.2
462	Magazine	WC1998GER2	World Club Magazin (German) 1998 March/April	1998	?	? x ? x ?
462	Magazine	WC1998GER3	World Club Magazin (German) 1998 May/June	1998	?	? x ? x ?
462	Magazine	WC1999GER3	World Club Magazin (German) 1999 May/June	1999	103	? x ? x ?
462	Magazine	WC2000GER3	World Club Magazin (German) 2000 May/June	2000	94	? x ? x ?
462	Magazine	WC2000GER4	World Club Magazin (German) 2000 July/August	2000	91	? x ? x ?
462	Magazine	WC1999GER4	World Club Magazin (German) 1999 July/August	1999	105	? x ? x ?
462	Magazine	WC1998GER4	World Club Magazin (German) 1998 July/August	1998	?	? x ? x ?
462	Magazine	WC1998GER5	World Club Magazin (German) 1998 September/October	1998	?	? x ? x ?
462	Magazine	WC1999GER5	World Club Magazin (German) 1999 September/October	1999	102	? x ? x ?
462	Magazine	WC2000GER5	World Club Magazin (German) 2000 September/October	2000	94	? x ? x ?
462	Magazine	WC2000GER6	World Club Magazin (German) 2000 November/December	2000	119	? x ? x ?
462	Magazine	WC1999GER6	World Club Magazin (German) 1999 November/December	1999	105	? x ? x ?
462	Magazine	WC1998GER6	World Club Magazin (German) 1998 November/December	1998	?	? x ? x ?
576	Curriculum Activity Book / Educational & Dacta / DUPLO / Action Wheelers	2000202	Action Wheelers Activity Pack	2000	?	? x ? x ?
462	Magazine	mag2004may	Lego Magazine 2004  5.04	2004	54	20.4 x 26.7 x 0.2
505	Story Book / BIONICLE	B337	BIONICLE Adventures  #3: The Darkness Below	2004	104	13.4 x 19.2 x 0.9
505	Story Book / BIONICLE	B310	BIONICLE Adventures  #1: Mystery of Metru Nui	2004	94	13.4 x 19.2 x 0.8
505	Story Book / BIONICLE	KB164	BIONICLE Chronicles 1 thru 4 Collection	2004	375	13.4 x 19.2 x 3.2
505	Story Book / Fabuland	fablb04fr	Large Book - L'anniversaire de Caline	1983	?	15 x 1 x 22
505	Story Book / Belville	4173541	Belville - Royal Crystal Palace Picture Booklet	2002	41.14	14.7 x 20.9 x 0.12
331	Comic Book / Space	5920	Space Comic - The Kidnappers from Swamp Planet (Jim Spaceborn 2)	1987	?	? x ? x ?
331	Comic Book / Alpha Team / Mission Deep Sea	4171541	Alpha Team Underwater Mini Comic Book	2002	4.5	20.7 x 29.5 x 0
462	Magazine	mn2001nov	Mania Magazine 2001 November-December	2001	72	? x ? x ?
462	Magazine	mn2001sep	Mania Magazine 2001 September-October	2001	64	? x ? x ?
462	Magazine	mn2001jul	Mania Magazine 2001 July-August	2001	74	? x ? x ?
462	Magazine	mn2001may	Mania Magazine 2001 May-June	2001	42	? x ? x ?
462	Magazine	mn2001mar	Mania Magazine 2001 March-April	2001	?	? x ? x ?
462	Magazine	mn2001jan	Mania Magazine 2001 January-February	2001	62	? x ? x ?
462	Magazine	mn2000nov	Mania Magazine 2000 November-December	2000	?	? x ? x ?
462	Magazine	mn2000sep	Mania Magazine 2000 September-October	2000	?	? x ? x ?
462	Magazine	mn2000jul	Mania Magazine 2000 July-August	2000	54	? x ? x ?
462	Magazine	mn2000may	Mania Magazine 2000 May-June	2000	77	? x ? x ?
462	Magazine	mn2000mar	Mania Magazine 2000 March-April	2000	55	? x ? x ?
462	Magazine	mn2000jan	Mania Magazine 2000 January-February	2000	66	? x ? x ?
462	Magazine	mn1999nov	Mania Magazine 1999 November-December	1999	86	? x ? x ?
462	Magazine	mn1999sep	Mania Magazine 1999 Sept-Oct	1999	62	21.4 x 26.6 x 0.1
462	Magazine	mn1999jul	Mania Magazine 1999 July-August	1999	62	? x ? x ?
462	Magazine	mn1999may	Mania Magazine 1999 May-June	1999	49	21.5 x 26.7 x 0.1
462	Magazine	mn1999mar	Mania Magazine 1999 March-April	1999	?	? x ? x ?
462	Magazine	mn1999jan	Mania Magazine 1999 January-February	1999	?	? x ? x ?
331	Comic Book / BIONICLE	biocom19	Bionicle #19 July 2004 Surrender or Run	2004	36	17 x 25.9 x 0.1
576	Curriculum Activity Book / Educational & Dacta / Technic	198326	LEGO TC logo Teacher's Guide	1987	400	? x ? x ?
462	Magazine	mag2004July	Lego Magazine 2004  July - August	2004	41	20.4 x 26.7 x 0.2
317	Idea Book / MINDSTORMS	B565	Jin Sato's LEGO Mindstorms: The Master's Technique	2002	930	? x ? x ?
462	Magazine	mn1998nov	Mania Magazine 1998 November-December	1998	88	? x ? x ?
331	Comic Book / BIONICLE	4229983	Bionicle Mini Comic Book, Metru Nui (4229983)	2004	5.48	8.6 x 6 x 0.1
576	Curriculum Activity Book / Educational & Dacta / Technic	198331	LEGO TC logo Reference Guide	1987	180	? x ? x ?
576	Curriculum Activity Book / Educational & Dacta / Technic	198327	LEGO TC logo Quick Reference Guide	1987	20	? x ? x ?
332	Informational Book / Technic	112180	Technic Pneumatic Pamphlet European (112180-DK/S/SF)	1985	5.7	14.8 x 21 x 0
317	Idea Book / Town / Town Jr. / Construction	B3058	Master Builders Busy City Idea Book (Masterbuilders)	2000	222	21.5 x 28 x 0.5
317	Idea Book / Town / Space Port	B3059	Master Builders Mars Mission Idea Book (Masterbuilders)	2000	?	21.5 x 28 x 0.5
552	Coloring Book	921842	Coloring Fun Book with Street Sweeper on Cover (8 pages)	1991	68	29.7 x 21 x 0.15
552	Coloring Book	924744	Coloring Fun Book with Fire, Indian and Belville Minifigures on Cover (8 pages)	1997	72	29.7 x 21 x 0.15
331	Comic Book / BIONICLE	biocom20	Bionicle #20 September 2004 Danger Is The Dark Hunters	2004	40	17 x 26 x 0.1
462	Magazine	mag2004sept	Lego Magazine 2004  September - October	2004	48	20.4 x 26.7 x 0.2
332	Informational Book	b97ff	Facts & Figures, 1997 (Fakten & Zahlen)	1997	50	10.5 x 21 x 0
332	Informational Book	b98pi	Die Produktidee (Product Idea)	1998	37	10.5 x 21 x 0
332	Informational Book	b98wotlg	The world of the LEGO group (Die Welt der LEGO Gruppe)	1998	?	? x ? x ?
552	Coloring Book / 4 Juniors / Jack Stone	4330157	Coloring Fun Book with Jack Stone on Cover (8 pages)	2001	27	21 x 15 x 0
317	Idea Book	IsB2	Ideas Book No.2	1965	?	? x ? x ?
